"No.","Time","Source","Destination","Protocol","Length","Info"
"6492","230.482578","fe80::945e:a58a:bad3:e8bd","ff02::fb","MDNS","94","Standard query 0x0000 A Recursos.local, ""QM"" question"
"6493","230.483908","161.111.137.12","224.0.0.251","MDNS","74","Standard query 0x0000 AAAA Recursos.local, ""QM"" question"
"6494","230.484563","161.111.136.126","224.0.0.251","MDNS","60","Standard query response 0x0000"
"6495","230.484830","fe80::945e:a58a:bad3:e8bd","ff02::fb","MDNS","94","Standard query 0x0000 AAAA Recursos.local, ""QM"" question"
"6496","230.540082","161.111.139.232","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6497","230.541934","161.111.136.206","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"6498","230.649555","161.111.137.12","224.0.0.251","MDNS","76","Standard query 0x0000 A hp2k3recPS.local, ""QM"" question"
"6499","230.650065","fe80::945e:a58a:bad3:e8bd","ff02::fb","MDNS","96","Standard query 0x0000 A hp2k3recPS.local, ""QM"" question"
"6500","230.650216","161.111.136.126","224.0.0.251","MDNS","60","Standard query response 0x0000"
"6501","230.650637","161.111.137.12","224.0.0.251","MDNS","76","Standard query 0x0000 AAAA hp2k3recPS.local, ""QM"" question"
"6502","230.651277","fe80::945e:a58a:bad3:e8bd","ff02::fb","MDNS","96","Standard query 0x0000 AAAA hp2k3recPS.local, ""QM"" question"
"6503","230.651412","161.111.136.126","224.0.0.251","MDNS","60","Standard query response 0x0000"
"6504","230.843770","161.111.136.145","161.111.139.255","UDP","305","54915  >  54915 Len=263"
"6505","230.939851","192.168.4.20","161.111.139.31","UDP","102","35106  >  6041 Len=60"
"6506","230.939887","192.168.4.20","161.111.139.31","UDP","102","33411  >  2999 Len=60"
"6507","230.940467","161.111.139.31","161.111.139.255","DIS","102","PDUType: 71 \t Info Operations Report"
"6508","230.940535","161.111.139.31","161.111.139.255","UDP","102","44597  >  1003 Len=60"
"6509","230.940588","161.111.139.31","161.111.139.255","UDP","102","52685  >  3401 Len=60"
"6510","230.940627","161.111.139.31","161.111.139.255","UDP","102","35919  >  6341 Len=60"
"6511","230.940670","161.111.139.31","161.111.139.255","UDP","102","38373  >  6441 Len=60"
"6512","231.208013","161.111.139.124","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"6513","231.417095","161.111.137.130","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"6514","231.431946","161.111.137.130","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"6515","231.435996","161.111.136.145","239.255.255.250","SSDP","168","M-SEARCH * HTTP/1.1 "
"6516","231.841265","161.111.136.145","161.111.139.255","UDP","305","54915  >  54915 Len=263"
"6517","231.852734","161.111.139.110","161.111.139.255","UDP","82","65324  >  1947 Len=40"
"6518","231.933003","192.168.4.20","161.111.139.31","UDP","104","35106  >  6041 Len=62"
"6519","231.933448","161.111.139.31","161.111.139.255","DIS","104","PDUType: 71 \t Info Operations Report"
"6520","231.933520","161.111.139.31","161.111.139.255","UDP","104","44597  >  1003 Len=62"
"6521","231.933569","161.111.139.31","161.111.139.255","UDP","104","52685  >  3401 Len=62"
"6522","231.933617","161.111.139.31","161.111.139.255","UDP","104","35919  >  6341 Len=62"
"6523","231.933653","161.111.139.31","161.111.139.255","UDP","104","38373  >  6441 Len=62"
"6524","231.973927","192.168.4.20","161.111.139.31","UDP","104","33411  >  2999 Len=62"
"6525","232.091079","161.111.136.1","161.111.139.255","NBNS","92","Name query NB 0.0.0.0/0<00>"
"6526","232.091960","161.111.137.119","161.111.139.255","NBNS","92","Name query NB CC<1d>"
"6527","232.092217","161.111.137.119","161.111.139.255","NBNS","92","Name query NB MSHOME<1d>"
"6528","232.092311","161.111.137.119","161.111.139.255","NBNS","92","Name query NB GEOLOGIA<1d>"
"6529","232.202567","161.111.136.154","255.255.255.255","DB-LSP-DISC","235","Dropbox LAN sync Discovery Protocol"
"6530","232.203166","161.111.136.154","161.111.139.255","DB-LSP-DISC","235","Dropbox LAN sync Discovery Protocol"
"6531","232.313596","161.111.137.247","239.255.255.250","SSDP","320","NOTIFY * HTTP/1.1 "
"6532","232.609141","161.111.136.168","255.255.255.255","UDP","82","53237  >  1947 Len=40"
"6533","232.660778","161.111.138.203","255.255.255.255","UDP","156","49185  >  8125 Len=114"
"6534","232.840873","161.111.136.1","161.111.139.255","NBNS","92","Name query NB 0.0.0.0/0<00>"
"6535","232.841580","161.111.137.119","161.111.139.255","NBNS","92","Name query NB CC<1d>"
"6536","232.841797","161.111.137.119","161.111.139.255","NBNS","92","Name query NB MSHOME<1d>"
"6537","232.841977","161.111.137.119","161.111.139.255","NBNS","92","Name query NB GEOLOGIA<1d>"
"6538","232.844453","161.111.136.145","161.111.139.255","UDP","305","54915  >  54915 Len=263"
"6539","232.921960","192.168.4.20","161.111.139.31","UDP","102","35106  >  6041 Len=60"
"6540","232.921995","192.168.4.20","161.111.139.31","UDP","102","33411  >  2999 Len=60"
"6541","232.922549","161.111.139.31","161.111.139.255","DIS","102","PDUType: 71 \t Info Operations Report"
"6542","232.922639","161.111.139.31","161.111.139.255","UDP","102","44597  >  1003 Len=60"
"6543","232.922700","161.111.139.31","161.111.139.255","UDP","102","52685  >  3401 Len=60"
"6544","232.922749","161.111.139.31","161.111.139.255","UDP","102","35919  >  6341 Len=60"
"6545","232.922792","161.111.139.31","161.111.139.255","UDP","102","38373  >  6441 Len=60"
"6546","233.099059","149.126.34.103","161.111.139.31","UDP","116","36668  >  6043 Len=74"
"6547","233.099762","161.111.139.31","161.111.139.255","UDP","116","33983  >  3403 Len=74"
"6548","233.099855","161.111.139.31","161.111.139.255","UDP","116","53722  >  6343 Len=74"
"6549","233.099961","161.111.139.31","161.111.139.255","UDP","116","39744  >  6443 Len=74"
"6550","233.284400","161.111.137.40","239.255.255.250","SSDP","143","M-SEARCH * HTTP/1.1 "
"6551","233.527529","fe80::bd34:eee4:11ae:e121","ff02::1:2","DHCPv6","149","Solicit XID: 0xbf60e7 CID: 00010001183b944c782bcb9b5e8a "
"6552","233.542105","161.111.136.206","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"6553","233.590875","161.111.136.1","161.111.139.255","NBNS","92","Name query NB 0.0.0.0/0<00>"
"6554","233.839116","161.111.136.145","161.111.139.255","UDP","305","54915  >  54915 Len=263"
"6555","233.956477","192.168.4.20","161.111.139.31","UDP","104","35106  >  6041 Len=62"
"6556","233.956514","192.168.4.20","161.111.139.31","UDP","104","33411  >  2999 Len=62"
"6557","233.957082","161.111.139.31","161.111.139.255","DIS","104","PDUType: 71 \t Info Operations Report"
"6558","233.957150","161.111.139.31","161.111.139.255","UDP","104","44597  >  1003 Len=62"
"6559","233.957209","161.111.139.31","161.111.139.255","UDP","104","52685  >  3401 Len=62"
"6560","233.957259","161.111.139.31","161.111.139.255","UDP","104","35919  >  6341 Len=62"
"6561","233.957312","161.111.139.31","161.111.139.255","UDP","104","38373  >  6441 Len=62"
"6562","234.185208","161.111.137.212","161.111.139.255","UDP","86","57621  >  57621 Len=44"
"6563","234.208037","161.111.139.124","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"6564","234.425679","161.111.137.130","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"6565","234.441261","161.111.137.130","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"6566","234.471379","161.111.139.109","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6567","234.694610","161.111.138.195","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6568","234.814890","161.111.136.239","255.255.255.255","DB-LSP-DISC","223","Dropbox LAN sync Discovery Protocol"
"6569","234.834992","161.111.136.239","255.255.255.255","DB-LSP-DISC","223","Dropbox LAN sync Discovery Protocol"
"6570","234.835582","161.111.136.239","161.111.139.255","DB-LSP-DISC","223","Dropbox LAN sync Discovery Protocol"
"6571","234.835706","161.111.136.239","255.255.255.255","DB-LSP-DISC","223","Dropbox LAN sync Discovery Protocol"
"6572","234.835778","161.111.136.239","255.255.255.255","DB-LSP-DISC","223","Dropbox LAN sync Discovery Protocol"
"6573","234.835866","161.111.136.239","255.255.255.255","DB-LSP-DISC","223","Dropbox LAN sync Discovery Protocol"
"6574","234.841273","161.111.136.145","161.111.139.255","UDP","305","54915  >  54915 Len=263"
"6575","234.942312","192.168.4.20","161.111.139.31","UDP","104","35106  >  6041 Len=62"
"6576","234.942701","161.111.139.31","161.111.139.255","DIS","104","PDUType: 71 \t Info Operations Report"
"6577","234.942763","161.111.139.31","161.111.139.255","UDP","104","44597  >  1003 Len=62"
"6578","234.942814","161.111.139.31","161.111.139.255","UDP","104","52685  >  3401 Len=62"
"6579","234.942852","161.111.139.31","161.111.139.255","UDP","104","35919  >  6341 Len=62"
"6580","234.942886","161.111.139.31","161.111.139.255","UDP","104","38373  >  6441 Len=62"
"6581","234.980939","192.168.4.20","161.111.139.31","UDP","104","33411  >  2999 Len=62"
"6582","235.174872","161.111.136.207","255.255.255.255","DB-LSP-DISC","231","Dropbox LAN sync Discovery Protocol"
"6583","235.175115","161.111.136.207","161.111.139.255","DB-LSP-DISC","231","Dropbox LAN sync Discovery Protocol"
"6584","235.402783","161.111.137.130","255.255.255.255","DB-LSP-DISC","411","Dropbox LAN sync Discovery Protocol"
"6585","235.403648","161.111.137.130","161.111.139.255","DB-LSP-DISC","411","Dropbox LAN sync Discovery Protocol"
"6586","235.473754","161.111.139.109","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6587","235.492418","161.111.137.12","224.0.0.251","MDNS","74","Standard query 0x0000 A Recursos.local, ""QM"" question"
"6588","235.492961","fe80::945e:a58a:bad3:e8bd","ff02::fb","MDNS","94","Standard query 0x0000 A Recursos.local, ""QM"" question"
"6589","235.493318","161.111.136.126","224.0.0.251","MDNS","60","Standard query response 0x0000"
"6590","235.493986","161.111.137.12","224.0.0.251","MDNS","74","Standard query 0x0000 AAAA Recursos.local, ""QM"" question"
"6591","235.494569","161.111.136.126","224.0.0.251","MDNS","60","Standard query response 0x0000"
"6592","235.494668","fe80::945e:a58a:bad3:e8bd","ff02::fb","MDNS","94","Standard query 0x0000 AAAA Recursos.local, ""QM"" question"
"6593","235.496315","fe80::945e:a58a:bad3:e8bd","ff02::1:3","LLMNR","88","Standard query 0x035f A Recursos"
"6594","235.496962","161.111.137.12","224.0.0.252","LLMNR","68","Standard query 0x035f A Recursos"
"6595","235.498829","fe80::945e:a58a:bad3:e8bd","ff02::1:3","LLMNR","88","Standard query 0x7b9f AAAA Recursos"
"6596","235.499390","161.111.137.12","224.0.0.252","LLMNR","68","Standard query 0x7b9f AAAA Recursos"
"6597","235.658905","161.111.137.12","224.0.0.251","MDNS","76","Standard query 0x0000 A hp2k3recPS.local, ""QM"" question"
"6598","235.659411","fe80::945e:a58a:bad3:e8bd","ff02::fb","MDNS","96","Standard query 0x0000 A hp2k3recPS.local, ""QM"" question"
"6599","235.659768","161.111.136.126","224.0.0.251","MDNS","60","Standard query response 0x0000"
"6600","235.660300","161.111.137.12","224.0.0.251","MDNS","76","Standard query 0x0000 AAAA hp2k3recPS.local, ""QM"" question"
"6601","235.660807","fe80::945e:a58a:bad3:e8bd","ff02::fb","MDNS","96","Standard query 0x0000 AAAA hp2k3recPS.local, ""QM"" question"
"6602","235.661044","161.111.136.126","224.0.0.251","MDNS","60","Standard query response 0x0000"
"6603","235.661990","fe80::945e:a58a:bad3:e8bd","ff02::1:3","LLMNR","90","Standard query 0x1eb0 A hp2k3recPS"
"6604","235.662338","161.111.137.12","224.0.0.252","LLMNR","70","Standard query 0x1eb0 A hp2k3recPS"
"6605","235.663442","fe80::945e:a58a:bad3:e8bd","ff02::1:3","LLMNR","90","Standard query 0xfb19 AAAA hp2k3recPS"
"6606","235.663859","161.111.137.12","224.0.0.252","LLMNR","70","Standard query 0xfb19 AAAA hp2k3recPS"
"6607","235.695545","161.111.138.195","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6608","235.785091","161.111.136.154","255.255.255.255","UDP","82","57445  >  1947 Len=40"
"6609","235.849356","161.111.136.145","161.111.139.255","UDP","305","54915  >  54915 Len=263"
"6610","235.856370","161.111.139.230","255.255.255.255","DB-LSP-DISC","188","Dropbox LAN sync Discovery Protocol"
"6611","235.865368","161.111.139.230","255.255.255.255","DB-LSP-DISC","188","Dropbox LAN sync Discovery Protocol"
"6612","235.865840","161.111.139.230","255.255.255.255","DB-LSP-DISC","188","Dropbox LAN sync Discovery Protocol"
"6613","235.866336","161.111.139.230","255.255.255.255","DB-LSP-DISC","188","Dropbox LAN sync Discovery Protocol"
"6614","235.866846","161.111.139.230","161.111.139.255","DB-LSP-DISC","188","Dropbox LAN sync Discovery Protocol"
"6615","235.908426","fe80::945e:a58a:bad3:e8bd","ff02::1:3","LLMNR","88","Standard query 0x035f A Recursos"
"6616","235.908559","161.111.137.12","224.0.0.252","LLMNR","68","Standard query 0x035f A Recursos"
"6617","235.910322","fe80::945e:a58a:bad3:e8bd","ff02::1:3","LLMNR","88","Standard query 0x7b9f AAAA Recursos"
"6618","235.910419","161.111.137.12","224.0.0.252","LLMNR","68","Standard query 0x7b9f AAAA Recursos"
"6619","235.926744","192.168.4.20","161.111.139.31","UDP","98","33411  >  2999 Len=56"
"6620","235.931976","192.168.4.20","161.111.139.31","UDP","98","35106  >  6041 Len=56"
"6621","235.932464","161.111.139.31","161.111.139.255","DIS","98","PDUType: 71 \t Info Operations Report"
"6622","235.932530","161.111.139.31","161.111.139.255","UDP","98","44597  >  1003 Len=56"
"6623","235.932576","161.111.139.31","161.111.139.255","UDP","98","52685  >  3401 Len=56"
"6624","235.932615","161.111.139.31","161.111.139.255","UDP","98","35919  >  6341 Len=56"
"6625","235.932651","161.111.139.31","161.111.139.255","UDP","98","38373  >  6441 Len=56"
"6626","236.072983","fe80::945e:a58a:bad3:e8bd","ff02::1:3","LLMNR","90","Standard query 0x1eb0 A hp2k3recPS"
"6627","236.073171","161.111.137.12","224.0.0.252","LLMNR","70","Standard query 0x1eb0 A hp2k3recPS"
"6628","236.073801","fe80::945e:a58a:bad3:e8bd","ff02::1:3","LLMNR","90","Standard query 0xfb19 AAAA hp2k3recPS"
"6629","236.074063","161.111.137.12","224.0.0.252","LLMNR","70","Standard query 0xfb19 AAAA hp2k3recPS"
"6630","236.284284","161.111.137.40","239.255.255.250","SSDP","143","M-SEARCH * HTTP/1.1 "
"6631","236.473495","161.111.137.40","255.255.255.255","DB-LSP-DISC","312","Dropbox LAN sync Discovery Protocol"
"6632","236.474088","161.111.139.109","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6633","236.474242","161.111.137.40","161.111.139.255","DB-LSP-DISC","312","Dropbox LAN sync Discovery Protocol"
"6634","236.492268","161.111.137.12","224.0.0.251","MDNS","74","Standard query 0x0000 A Recursos.local, ""QM"" question"
"6635","236.492620","fe80::945e:a58a:bad3:e8bd","ff02::fb","MDNS","94","Standard query 0x0000 A Recursos.local, ""QM"" question"
"6636","236.493104","161.111.136.126","224.0.0.251","MDNS","60","Standard query response 0x0000"
"6637","236.494140","161.111.137.12","224.0.0.251","MDNS","74","Standard query 0x0000 AAAA Recursos.local, ""QM"" question"
"6638","236.494445","fe80::945e:a58a:bad3:e8bd","ff02::fb","MDNS","94","Standard query 0x0000 AAAA Recursos.local, ""QM"" question"
"6639","236.494830","161.111.136.126","224.0.0.251","MDNS","60","Standard query response 0x0000"
"6640","236.542340","161.111.136.206","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"6641","236.645707","161.111.136.168","161.111.139.255","UDP","82","53237  >  1947 Len=40"
"6642","236.659545","161.111.137.12","224.0.0.251","MDNS","76","Standard query 0x0000 A hp2k3recPS.local, ""QM"" question"
"6643","236.660087","fe80::945e:a58a:bad3:e8bd","ff02::fb","MDNS","96","Standard query 0x0000 A hp2k3recPS.local, ""QM"" question"
"6644","236.660440","161.111.136.126","224.0.0.251","MDNS","60","Standard query response 0x0000"
"6645","236.660673","161.111.137.12","224.0.0.251","MDNS","76","Standard query 0x0000 AAAA hp2k3recPS.local, ""QM"" question"
"6646","236.661312","fe80::945e:a58a:bad3:e8bd","ff02::fb","MDNS","96","Standard query 0x0000 AAAA hp2k3recPS.local, ""QM"" question"
"6647","236.661380","161.111.136.126","224.0.0.251","MDNS","60","Standard query response 0x0000"
"6648","236.696004","161.111.138.195","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6649","236.841530","161.111.136.145","161.111.139.255","UDP","305","54915  >  54915 Len=263"
"6650","236.971756","192.168.4.20","161.111.139.31","UDP","101","35106  >  6041 Len=59"
"6651","236.972291","161.111.139.31","161.111.139.255","DIS","101","PDUType: 71 \t Info Operations Report"
"6652","236.972359","161.111.139.31","161.111.139.255","UDP","101","44597  >  1003 Len=59"
"6653","236.972411","161.111.139.31","161.111.139.255","UDP","101","52685  >  3401 Len=59"
"6654","236.972454","161.111.139.31","161.111.139.255","UDP","101","35919  >  6341 Len=59"
"6655","236.972490","161.111.139.31","161.111.139.255","UDP","101","38373  >  6441 Len=59"
"6656","236.977476","192.168.4.20","161.111.139.31","UDP","101","33411  >  2999 Len=59"
"6657","237.316920","161.111.137.247","239.255.255.250","SSDP","320","NOTIFY * HTTP/1.1 "
"6658","237.437572","161.111.137.130","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"6659","237.453089","161.111.137.130","239.255.255.250","SSDP","139","M-SEARCH * HTTP/1.1 "
"6660","237.475621","161.111.139.109","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6661","237.579362","0.0.0.0","255.255.255.255","DHCP","618","DHCP Discover - Transaction ID 0x4f29d"
"6662","237.668371","161.111.138.203","255.255.255.255","UDP","156","49185  >  8125 Len=114"
"6663","237.696821","161.111.138.195","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"6664","237.696885","fe80::b442:b14b:6bbb:a367","ff02::1:2","DHCPv6","151","Solicit XID: 0x8f2bf7 CID: 000100011c2618b8fcaa1414b541 "
"6665","237.836066","161.111.137.76","161.111.139.255","DB-LSP-DISC","256","Dropbox LAN sync Discovery Protocol"
"6666","237.840171","161.111.136.145","161.111.139.255","UDP","305","54915  >  54915 Len=263"
"6667","238.163269","fe80::ddf3:1674:9408:b8fd","ff02::1:2","DHCPv6","149","Solicit XID: 0x997416 CID: 00010001183cf8cb180373c80fe7 "
"6668","238.168456","161.111.138.112","255.255.255.255","DB-LSP-DISC","173","Dropbox LAN sync Discovery Protocol"
"6669","238.168835","161.111.138.112","161.111.139.255","DB-LSP-DISC","173","Dropbox LAN sync Discovery Protocol"
"6670","238.217611","161.111.136.156","161.111.139.255","UDP","82","58283  >  1947 Len=40"
"6671","238.718853","161.111.137.247","255.255.255.255","DB-LSP-DISC","232","Dropbox LAN sync Discovery Protocol"
"6672","238.723769","161.111.137.247","255.255.255.255","DB-LSP-DISC","232","Dropbox LAN sync Discovery Protocol"
"6673","238.723842","161.111.137.247","255.255.255.255","DB-LSP-DISC","232","Dropbox LAN sync Discovery Protocol"
"6674","238.723918","161.111.137.247","255.255.255.255","DB-LSP-DISC","232","Dropbox LAN sync Discovery Protocol"
